2454,1655961859910,0.171,-0.15,9.802,acc
2455,1655961859930,0.171,-0.137,9.778,acc
2456,1655961859951,0.18,-0.132,9.783,acc
2457,1655961859971,0.175,-0.132,9.787,acc
2458,1655961859990,0.166,-0.146,9.816,acc
2459,1655961860009,0.161,-0.137,9.797,acc
2460,1655961860030,0.156,-0.127,9.802,acc
2461,1655961860050,0.166,-0.141,9.792,acc
2462,1655961860069,0.18,-0.146,9.792,acc
2463,1655961860089,0.185,-0.141,9.778,acc
2464,1655961860108,0.175,-0.137,9.778,acc
2465,1655961860127,0.186,-0.132,9.783,acc
2466,1655961860148,0.19,-0.141,9.802,acc
2467,1655961860168,0.166,-0.15,9.787,acc
2468,1655961860188,0.186,-0.155,9.802,acc
2469,1655961860208,0.176,-0.141,9.797,acc
2470,1655961860227,0.176,-0.132,9.787,acc
2471,1655961860248,0.176,-0.127,9.797,acc
2472,1655961860268,0.166,-0.137,9.787,acc
2473,1655961860288,0.181,-0.146,9.797,acc
2474,1655961860307,0.181,-0.141,9.806,acc
2475,1655961860327,0.171,-0.141,9.797,acc
2476,1655961860346,0.176,-0.122,9.802,acc
2477,1655961860366,0.162,-0.146,9.806,acc
2478,1655961860385,0.181,-0.132,9.792,acc
2479,1655961860405,0.176,-0.141,9.783,acc
2480,1655961860426,0.162,-0.16,9.778,acc
2481,1655961860446,0.166,-0.141,9.792,acc
2482,1655961860465,0.181,-0.113,9.797,acc
2483,1655961860485,0.19,-0.137,9.787,acc
2484,1655961860505,0.181,-0.146,9.806,acc
2485,1655961860525,0.195,-0.146,9.787,acc
2486,1655961860544,0.186,-0.151,9.802,acc
2487,1655961860565,0.166,-0.132,9.783,acc
2488,1655961860584,0.18,-0.137,9.787,acc
2489,1655961860604,0.175,-0.137,9.806,acc
2490,1655961860622,0.171,-0.132,9.787,acc
2491,1655961860643,0.18,-0.122,9.787,acc
2492,1655961860662,0.195,-0.16,9.797,acc
2493,1655961860683,0.175,-0.141,9.802,acc
2494,1655961860703,0.185,-0.132,9.816,acc
2495,1655961860723,0.18,-0.137,9.797,acc
2496,1655961860742,0.185,-0.146,9.792,acc
2497,1655961860763,0.166,-0.141,9.802,acc
2498,1655961860781,0.186,-0.132,9.792,acc
2499,1655961860801,0.181,-0.137,9.792,acc
2500,1655961860820,0.186,-0.137,9.806,acc
2501,1655961860841,0.181,-0.15,9.792,acc
2502,1655961860860,0.181,-0.146,9.806,acc
2503,1655961860880,0.186,-0.127,9.811,acc
2504,1655961860901,0.166,-0.127,9.802,acc
2505,1655961860920,0.171,-0.146,9.806,acc
2506,1655961860940,0.176,-0.146,9.792,acc
2507,1655961860961,0.181,-0.155,9.806,acc
2508,1655961860979,0.181,-0.141,9.787,acc
2509,1655961861000,0.166,-0.137,9.802,acc
2510,1655961861020,0.166,-0.122,9.806,acc
2511,1655961861041,0.176,-0.146,9.811,acc
2512,1655961861059,0.157,-0.141,9.792,acc
2513,1655961861080,0.166,-0.137,9.802,acc
2514,1655961861100,0.186,-0.137,9.797,acc
2515,1655961861119,0.176,-0.132,9.806,acc
2516,1655961861138,0.166,-0.132,9.792,acc
2517,1655961861158,0.181,-0.16,9.806,acc
2518,1655961861178,0.195,-0.132,9.802,acc
2519,1655961861199,0.171,-0.122,9.787,acc
2520,1655961861219,0.186,-0.137,9.802,acc
2521,1655961861239,0.176,-0.141,9.806,acc
2522,1655961861258,0.171,-0.137,9.806,acc
2523,1655961861278,0.166,-0.137,9.811,acc
2524,1655961861298,0.181,-0.15,9.792,acc
2525,1655961861317,0.176,-0.141,9.783,acc
2526,1655961861337,0.166,-0.127,9.792,acc
2527,1655961861356,0.186,-0.132,9.792,acc
2528,1655961861375,0.19,-0.146,9.797,acc
2529,1655961861395,0.176,-0.132,9.764,acc
2530,1655961861416,0.186,-0.117,9.783,acc
2531,1655961861436,0.176,-0.127,9.787,acc
2532,1655961861456,0.176,-0.137,9.802,acc
2533,1655961861475,0.176,-0.146,9.826,acc
2534,1655961861495,0.181,-0.146,9.806,acc
2535,1655961861515,0.181,-0.127,9.792,acc
2536,1655961861536,0.195,-0.137,9.806,acc
2537,1655961861555,0.181,-0.137,9.797,acc
2538,1655961861574,0.186,-0.127,9.802,acc
2539,1655961861594,0.174,-0.126,9.797,acc
2540,1655961861614,0.175,-0.137,9.802,acc
2541,1655961861634,0.181,-0.132,9.783,acc
2542,1655961861654,0.187,-0.127,9.778,acc
2543,1655961861674,0.174,-0.132,9.792,acc
2544,1655961861693,0.179,-0.137,9.792,acc
2545,1655961861715,0.185,-0.141,9.778,acc
2546,1655961861734,0.181,-0.132,9.792,acc
2547,1655961861755,0.187,-0.146,9.787,acc
2548,1655961861775,0.187,-0.132,9.797,acc
2549,1655961861794,0.193,-0.132,9.811,acc
2550,1655961861815,0.189,-0.137,9.806,acc
2551,1655961861833,0.186,-0.132,9.802,acc
2552,1655961861853,0.187,-0.137,9.806,acc
2553,1655961861872,0.202,-0.142,9.797,acc
2554,1655961861891,0.179,-0.152,9.787,acc
2555,1655961861912,0.175,-0.138,9.816,acc
2556,1655961861934,0.171,-0.147,9.792,acc
2557,1655961861953,0.196,-0.138,9.792,acc
2558,1655961861972,0.187,-0.133,9.783,acc
2559,1655961861991,0.178,-0.143,9.792,acc
2560,1655961862014,0.194,-0.143,9.788,acc
2561,1655961862033,0.19,-0.143,9.806,acc
2562,1655961862052,0.191,-0.148,9.797,acc
2563,1655961862073,0.196,-0.138,9.811,acc
2564,1655961862091,0.22,-0.153,9.806,acc
2565,1655961862110,0.201,-0.134,9.806,acc
2566,1655961862130,0.192,-0.138,9.788,acc
2567,1655961862151,0.182,-0.138,9.806,acc
2568,1655961862170,0.187,-0.138,9.806,acc
2569,1655961862189,0.196,-0.138,9.797,acc
2570,1655961862210,0.201,-0.143,9.792,acc
2571,1655961862230,0.196,-0.143,9.821,acc
2572,1655961862250,0.196,-0.134,9.788,acc
2573,1655961862270,0.192,-0.129,9.788,acc
2574,1655961862288,0.196,-0.138,9.816,acc
2575,1655961862308,0.201,-0.129,9.806,acc
2576,1655961862328,0.201,-0.134,9.802,acc
2577,1655961862348,0.192,-0.129,9.797,acc
2578,1655961862369,0.182,-0.134,9.806,acc
2579,1655961862391,0.192,-0.138,9.788,acc
2580,1655961862412,0.201,-0.134,9.802,acc
2581,1655961862429,0.206,-0.129,9.797,acc
2582,1655961862451,0.201,-0.138,9.797,acc
2583,1655961862469,0.211,-0.162,9.802,acc
2584,1655961862491,0.187,-0.153,9.792,acc
2585,1655961862511,0.201,-0.143,9.792,acc
2586,1655961862530,0.192,-0.138,9.783,acc
2587,1655961862548,0.196,-0.134,9.797,acc
2588,1655961862567,0.192,-0.143,9.806,acc
2589,1655961862587,0.182,-0.143,9.783,acc
2590,1655961862605,0.201,-0.148,9.821,acc
2591,1655961862627,0.18,-0.136,9.797,acc
2592,1655961862648,0.175,-0.136,9.787,acc
2593,1655961862665,0.166,-0.136,9.806,acc
2594,1655961862688,0.184,-0.141,9.797,acc
2595,1655961862705,0.175,-0.141,9.787,acc
2596,1655961862725,0.171,-0.136,9.797,acc
2597,1655961862744,0.171,-0.136,9.792,acc
2598,1655961862765,0.18,-0.146,9.806,acc
2599,1655961862783,0.194,-0.146,9.806,acc
2600,1655961862804,0.166,-0.136,9.802,acc
2601,1655961862822,0.184,-0.127,9.811,acc
2602,1655961862844,0.18,-0.136,9.802,acc
2603,1655961862863,0.165,-0.127,9.802,acc
2604,1655961862883,0.18,-0.146,9.792,acc
2605,1655961862905,0.18,-0.136,9.787,acc
2606,1655961862924,0.184,-0.141,9.797,acc
2607,1655961862944,0.18,-0.131,9.802,acc
2608,1655961862963,0.165,-0.131,9.797,acc
2609,1655961862984,0.175,-0.15,9.811,acc
2610,1655961863005,0.184,-0.155,9.792,acc
2611,1655961863022,0.175,-0.15,9.792,acc
2612,1655961863045,0.17,-0.131,9.802,acc
2613,1655961863060,0.165,-0.122,9.797,acc
2614,1655961863080,0.175,-0.136,9.792,acc
2615,1655961863100,0.175,-0.122,9.792,acc
2616,1655961863121,0.175,-0.141,9.797,acc
2617,1655961863140,0.184,-0.146,9.826,acc
2618,1655961863163,0.18,-0.127,9.816,acc
2619,1655961863180,0.175,-0.131,9.806,acc
2620,1655961863201,0.175,-0.136,9.787,acc
2621,1655961863221,0.184,-0.136,9.806,acc
2622,1655961863240,0.184,-0.141,9.821,acc
2623,1655961863260,0.18,-0.136,9.797,acc
2624,1655961863282,0.18,-0.136,9.797,acc
2625,1655961863299,0.18,-0.122,9.787,acc
2626,1655961863318,0.194,-0.131,9.802,acc
2627,1655961863338,0.18,-0.136,9.783,acc
2628,1655961863358,0.18,-0.136,9.802,acc
2629,1655961863378,0.18,-0.141,9.797,acc
2630,1655961863399,0.175,-0.141,9.778,acc
2631,1655961863418,0.189,-0.127,9.797,acc
2632,1655961863437,0.18,-0.136,9.797,acc
2633,1655961863457,0.175,-0.146,9.792,acc
2634,1655961863477,0.175,-0.15,9.802,acc
2635,1655961863498,0.17,-0.141,9.821,acc
2636,1655961863517,0.189,-0.136,9.792,acc
2637,1655961863537,0.18,-0.141,9.792,acc
2638,1655961863557,0.16,-0.131,9.778,acc
2639,1655961863576,0.165,-0.146,9.783,acc
2640,1655961863596,0.184,-0.16,9.806,acc
2641,1655961863616,0.195,-0.137,9.783,acc
2642,1655961863636,0.18,-0.141,9.778,acc
2643,1655961863655,0.166,-0.132,9.787,acc
2644,1655961863675,0.166,-0.132,9.797,acc
2645,1655961863695,0.171,-0.132,9.797,acc
2646,1655961863714,0.171,-0.137,9.826,acc
2647,1655961863735,0.171,-0.132,9.811,acc
2648,1655961863755,0.181,-0.141,9.797,acc
2649,1655961863774,0.186,-0.141,9.792,acc
2650,1655961863794,0.171,-0.132,9.792,acc
2651,1655961863814,0.181,-0.132,9.802,acc
2652,1655961863833,0.186,-0.155,9.802,acc
2653,1655961863853,0.157,-0.146,9.811,acc
2654,1655961863873,0.181,-0.137,9.797,acc
2655,1655961863894,0.176,-0.141,9.806,acc
2656,1655961863915,0.176,-0.141,9.806,acc
2657,1655961863933,0.162,-0.132,9.778,acc
2658,1655961863953,0.166,-0.141,9.797,acc
2659,1655961863974,0.181,-0.137,9.806,acc
2660,1655961863993,0.181,-0.15,9.802,acc
2661,1655961864012,0.176,-0.146,9.806,acc
2662,1655961864032,0.176,-0.132,9.802,acc
2663,1655961864052,0.176,-0.127,9.797,acc
2664,1655961864072,0.166,-0.137,9.792,acc
2665,1655961864092,0.166,-0.141,9.783,acc
2666,1655961864111,0.171,-0.132,9.797,acc
2667,1655961864130,0.186,-0.127,9.826,acc
2668,1655961864151,0.181,-0.15,9.787,acc
2669,1655961864172,0.176,-0.155,9.792,acc
2670,1655961864191,0.186,-0.127,9.792,acc
2671,1655961864210,0.171,-0.117,9.806,acc
2672,1655961864230,0.186,-0.132,9.816,acc
2673,1655961864251,0.195,-0.141,9.797,acc
2674,1655961864271,0.186,-0.146,9.826,acc
2675,1655961864291,0.176,-0.146,9.826,acc
2676,1655961864310,0.176,-0.137,9.787,acc
2677,1655961864330,0.181,-0.127,9.783,acc
2678,1655961864351,0.181,-0.141,9.797,acc
2679,1655961864371,0.166,-0.141,9.816,acc
2680,1655961864393,0.186,-0.137,9.806,acc
2681,1655961864411,0.19,-0.132,9.816,acc
2682,1655961864430,0.181,-0.137,9.778,acc
2683,1655961864454,0.181,-0.146,9.806,acc
2684,1655961864469,0.176,-0.137,9.816,acc
2685,1655961864492,0.166,-0.132,9.783,acc
2686,1655961864511,0.181,-0.127,9.792,acc
2687,1655961864529,0.171,-0.146,9.811,acc
2688,1655961864547,0.176,-0.127,9.792,acc
2689,1655961864568,0.166,-0.127,9.811,acc
2690,1655961864588,0.171,-0.137,9.787,acc
2691,1655961864607,0.186,-0.151,9.811,acc
2692,1655961864631,0.171,-0.137,9.811,acc
2693,1655961864650,0.157,-0.15,9.802,acc
2694,1655961864668,0.176,-0.146,9.787,acc
2695,1655961864691,0.171,-0.132,9.797,acc
2696,1655961864709,0.162,-0.122,9.811,acc
2697,1655961864730,0.171,-0.146,9.816,acc
2698,1655961864751,0.176,-0.146,9.783,acc
2699,1655961864769,0.186,-0.137,9.802,acc
2700,1655961864786,0.186,-0.155,9.783,acc
2701,1655961864806,0.176,-0.141,9.811,acc
2702,1655961864826,0.176,-0.141,9.792,acc
2703,1655961864848,0.171,-0.141,9.783,acc
2704,1655961864863,0.186,-0.141,9.797,acc
2705,1655961864886,0.166,-0.141,9.792,acc
2706,1655961864903,0.171,-0.137,9.806,acc
2707,1655961864924,0.166,-0.127,9.783,acc
2708,1655961864945,0.181,-0.132,9.821,acc
2709,1655961864964,0.181,-0.132,9.826,acc
2710,1655961864985,0.171,-0.137,9.792,acc
2711,1655961865004,0.176,-0.132,9.783,acc
2712,1655961865023,0.171,-0.127,9.792,acc
2713,1655961865044,0.176,-0.132,9.783,acc
2714,1655961865063,0.19,-0.137,9.821,acc
2715,1655961865083,0.176,-0.137,9.806,acc
2716,1655961865103,0.171,-0.141,9.792,acc
2717,1655961865121,0.176,-0.137,9.806,acc
2718,1655961865143,0.19,-0.151,9.816,acc
2719,1655961865163,0.171,-0.141,9.783,acc
2720,1655961865183,0.171,-0.146,9.792,acc
2721,1655961865202,0.186,-0.146,9.802,acc
2722,1655961865221,0.171,-0.127,9.802,acc
2723,1655961865239,0.181,-0.146,9.783,acc
2724,1655961865267,0.176,-0.146,9.806,acc
2725,1655961865280,0.171,-0.122,9.811,acc
2726,1655961865299,0.186,-0.141,9.806,acc
2727,1655961865320,0.176,-0.146,9.806,acc
2728,1655961865339,0.172,-0.146,9.764,acc
2729,1655961865361,0.177,-0.141,9.783,acc
2730,1655961865380,0.181,-0.137,9.811,acc
2731,1655961865402,0.186,-0.127,9.816,acc
2732,1655961865420,0.177,-0.132,9.811,acc
2733,1655961865443,0.181,-0.137,9.806,acc
2734,1655961865460,0.177,-0.137,9.797,acc
2735,1655961865480,0.177,-0.137,9.783,acc
2736,1655961865498,0.186,-0.146,9.787,acc
2737,1655961865517,0.167,-0.137,9.806,acc
2738,1655961865539,0.181,-0.132,9.821,acc
2739,1655961865558,0.186,-0.137,9.783,acc
2740,1655961865578,0.186,-0.141,9.783,acc
2741,1655961865599,0.167,-0.141,9.802,acc
2742,1655961865618,0.162,-0.141,9.783,acc
2743,1655961865639,0.172,-0.132,9.797,acc
2744,1655961865660,0.177,-0.132,9.787,acc
2745,1655961865679,0.177,-0.127,9.759,acc
2746,1655961865700,0.172,-0.141,9.787,acc
2747,1655961865719,0.172,-0.132,9.792,acc
2748,1655961865739,0.172,-0.127,9.792,acc
2749,1655961865756,0.177,-0.127,9.811,acc
2750,1655961865776,0.191,-0.137,9.797,acc
2751,1655961865796,0.196,-0.16,9.806,acc
2752,1655961865816,0.177,-0.141,9.811,acc
2753,1655961865837,0.167,-0.151,9.811,acc
2754,1655961865858,0.162,-0.137,9.792,acc
2755,1655961865875,0.177,-0.141,9.787,acc
2756,1655961865895,0.181,-0.127,9.797,acc
2757,1655961865915,0.181,-0.151,9.802,acc
2758,1655961865936,0.167,-0.146,9.797,acc
2759,1655961865956,0.181,-0.132,9.802,acc
2760,1655961865975,0.172,-0.141,9.806,acc
2761,1655961865994,0.181,-0.127,9.787,acc
2762,1655961866013,0.181,-0.137,9.797,acc
2763,1655961866033,0.167,-0.141,9.797,acc
2764,1655961866054,0.177,-0.141,9.802,acc
2765,1655961866074,0.186,-0.141,9.797,acc
2766,1655961866095,0.181,-0.137,9.787,acc
2767,1655961866113,0.191,-0.137,9.806,acc
2768,1655961866133,0.177,-0.137,9.783,acc
2769,1655961866155,0.186,-0.127,9.802,acc
2770,1655961866175,0.172,-0.132,9.811,acc
2771,1655961866193,0.181,-0.141,9.811,acc
2772,1655961866213,0.177,-0.156,9.792,acc
2773,1655961866232,0.162,-0.146,9.802,acc
2774,1655961866251,0.181,-0.146,9.802,acc
2775,1655961866271,0.186,-0.137,9.802,acc
2776,1655961866291,0.172,-0.137,9.797,acc
2777,1655961866312,0.172,-0.137,9.797,acc
2778,1655961866332,0.167,-0.137,9.797,acc
2779,1655961866351,0.181,-0.132,9.811,acc
2780,1655961866372,0.181,-0.146,9.797,acc
2781,1655961866394,0.172,-0.127,9.787,acc
2782,1655961866414,0.181,-0.151,9.797,acc
2783,1655961866431,0.177,-0.137,9.792,acc
2784,1655961866454,0.167,-0.137,9.797,acc
2785,1655961866471,0.172,-0.132,9.783,acc
2786,1655961866490,0.167,-0.127,9.797,acc
2787,1655961866510,0.167,-0.141,9.802,acc
2788,1655961866529,0.167,-0.146,9.811,acc
2789,1655961866554,0.167,-0.137,9.802,acc
2790,1655961866573,0.172,-0.122,9.806,acc
2791,1655961866592,0.172,-0.122,9.778,acc
2792,1655961866610,0.178,-0.137,9.816,acc
2793,1655961866632,0.183,-0.146,9.816,acc
2794,1655961866652,0.187,-0.137,9.797,acc
2795,1655961866672,0.178,-0.146,9.778,acc
2796,1655961866692,0.173,-0.146,9.792,acc
2797,1655961866712,0.187,-0.146,9.787,acc
2798,1655961866728,0.178,-0.132,9.797,acc
2799,1655961866747,0.183,-0.122,9.816,acc
2800,1655961866767,0.178,-0.146,9.787,acc
2801,1655961866787,0.178,-0.137,9.797,acc
2802,1655961866808,0.183,-0.132,9.802,acc
2803,1655961866827,0.187,-0.137,9.792,acc
2804,1655961866847,0.178,-0.141,9.792,acc
2805,1655961866868,0.173,-0.132,9.792,acc
2806,1655961866889,0.168,-0.137,9.792,acc
2807,1655961866909,0.168,-0.127,9.797,acc
2808,1655961866929,0.178,-0.137,9.787,acc
2809,1655961866945,0.173,-0.127,9.797,acc
2810,1655961866965,0.173,-0.127,9.792,acc
2811,1655961866985,0.183,-0.146,9.792,acc
2812,1655961867006,0.178,-0.141,9.811,acc
2813,1655961867024,0.173,-0.132,9.797,acc
2814,1655961867049,0.187,-0.141,9.783,acc
2815,1655961867064,0.187,-0.132,9.806,acc
2816,1655961867084,0.164,-0.146,9.806,acc
2817,1655961867103,0.202,-0.16,9.797,acc
2818,1655961867126,0.169,-0.141,9.787,acc
2819,1655961867143,0.164,-0.127,9.769,acc
2820,1655961867163,0.188,-0.137,9.797,acc
2821,1655961867182,0.169,-0.132,9.797,acc
2822,1655961867202,0.183,-0.146,9.792,acc
2823,1655961867222,0.174,-0.141,9.802,acc
2824,1655961867242,0.183,-0.137,9.811,acc
2825,1655961867262,0.174,-0.122,9.802,acc
2826,1655961867281,0.174,-0.141,9.797,acc
2827,1655961867302,0.183,-0.137,9.806,acc
2828,1655961867321,0.178,-0.127,9.797,acc
2829,1655961867341,0.188,-0.137,9.787,acc
2830,1655961867362,0.188,-0.137,9.778,acc
2831,1655961867380,0.183,-0.132,9.797,acc
2832,1655961867402,0.183,-0.146,9.787,acc
2833,1655961867421,0.174,-0.137,9.792,acc
2834,1655961867443,0.169,-0.137,9.802,acc
2835,1655961867459,0.178,-0.141,9.802,acc
2836,1655961867480,0.178,-0.132,9.797,acc
2837,1655961867499,0.188,-0.132,9.797,acc
2838,1655961867521,0.193,-0.137,9.821,acc
2839,1655961867540,0.188,-0.137,9.797,acc
2840,1655961867561,0.178,-0.127,9.787,acc
2841,1655961867579,0.169,-0.146,9.802,acc
2842,1655961867601,0.179,-0.127,9.792,acc
2843,1655961867620,0.186,-0.127,9.792,acc
2844,1655961867642,0.186,-0.141,9.811,acc
2845,1655961867660,0.181,-0.141,9.797,acc
2846,1655961867680,0.172,-0.141,9.802,acc
2847,1655961867698,0.167,-0.151,9.802,acc
2848,1655961867718,0.158,-0.132,9.806,acc
2849,1655961867738,0.177,-0.132,9.787,acc
2850,1655961867757,0.167,-0.122,9.797,acc
2851,1655961867778,0.181,-0.137,9.806,acc
2852,1655961867798,0.181,-0.146,9.802,acc
2853,1655961867817,0.158,-0.141,9.802,acc
2854,1655961867838,0.162,-0.132,9.778,acc
2855,1655961867859,0.177,-0.132,9.797,acc
2856,1655961867879,0.181,-0.122,9.806,acc
2857,1655961867899,0.172,-0.122,9.783,acc
2858,1655961867916,0.177,-0.132,9.797,acc
2859,1655961867939,0.177,-0.141,9.816,acc
2860,1655961867955,0.172,-0.132,9.797,acc
2861,1655961867975,0.162,-0.132,9.792,acc
2862,1655961867995,0.167,-0.141,9.787,acc
2863,1655961868015,0.172,-0.156,9.787,acc
2864,1655961868037,0.167,-0.127,9.787,acc
2865,1655961868055,0.191,-0.146,9.802,acc
2866,1655961868075,0.196,-0.137,9.797,acc
2867,1655961868097,0.181,-0.127,9.792,acc
2868,1655961868116,0.181,-0.137,9.806,acc
2869,1655961868135,0.186,-0.132,9.802,acc
2870,1655961868155,0.181,-0.127,9.811,acc
2871,1655961868174,0.19,-0.127,9.811,acc
2872,1655961868193,0.2,-0.137,9.811,acc
2873,1655961868214,0.172,-0.137,9.787,acc
2874,1655961868233,0.166,-0.127,9.792,acc
2875,1655961868256,0.186,-0.132,9.792,acc
2876,1655961868274,0.186,-0.132,9.783,acc
2877,1655961868292,0.157,-0.146,9.787,acc
2878,1655961868312,0.176,-0.137,9.802,acc
2879,1655961868332,0.195,-0.151,9.816,acc
2880,1655961868352,0.176,-0.122,9.811,acc
2881,1655961868373,0.176,-0.132,9.811,acc
2882,1655961868394,0.186,-0.141,9.797,acc
2883,1655961868412,0.181,-0.146,9.802,acc
2884,1655961868431,0.171,-0.137,9.806,acc
2885,1655961868451,0.176,-0.141,9.802,acc
2886,1655961868472,0.176,-0.132,9.792,acc
2887,1655961868493,0.166,-0.132,9.806,acc
2888,1655961868513,0.176,-0.137,9.811,acc
2889,1655961868532,0.186,-0.122,9.802,acc
2890,1655961868552,0.181,-0.141,9.797,acc
2891,1655961868574,0.176,-0.137,9.792,acc
2892,1655961868594,0.181,-0.113,9.787,acc
2893,1655961868611,0.172,-0.137,9.783,acc
2894,1655961868634,0.168,-0.137,9.797,acc
2895,1655961868652,0.187,-0.127,9.797,acc
2896,1655961868670,0.187,-0.132,9.797,acc
2897,1655961868690,0.172,-0.137,9.802,acc
2898,1655961868710,0.187,-0.146,9.797,acc
2899,1655961868728,0.168,-0.137,9.774,acc
2900,1655961868750,0.168,-0.146,9.792,acc
2901,1655961868770,0.172,-0.146,9.797,acc
2902,1655961868790,0.177,-0.127,9.787,acc
2903,1655961868810,0.187,-0.127,9.802,acc
2904,1655961868830,0.182,-0.127,9.811,acc
2905,1655961868850,0.168,-0.156,9.816,acc
2906,1655961868870,0.168,-0.146,9.802,acc
2907,1655961868890,0.163,-0.127,9.821,acc
2908,1655961868908,0.168,-0.137,9.797,acc
2909,1655961868928,0.168,-0.122,9.787,acc
2910,1655961868948,0.172,-0.146,9.792,acc
2911,1655961868967,0.187,-0.141,9.787,acc
2912,1655961868992,0.177,-0.137,9.802,acc
2913,1655961869010,0.172,-0.137,9.802,acc
2914,1655961869030,0.192,-0.141,9.797,acc
2915,1655961869050,0.182,-0.146,9.811,acc
2916,1655961869070,0.172,-0.132,9.797,acc
2917,1655961869091,0.177,-0.141,9.792,acc
2918,1655961869108,0.172,-0.141,9.806,acc
2919,1655961869127,0.177,-0.141,9.797,acc
2920,1655961869146,0.172,-0.127,9.797,acc
2921,1655961869165,0.168,-0.141,9.792,acc
2922,1655961869183,0.163,-0.146,9.797,acc
2923,1655961869205,0.177,-0.146,9.787,acc
2924,1655961869222,0.177,-0.132,9.806,acc
2925,1655961869246,0.172,-0.127,9.806,acc
2926,1655961869262,0.172,-0.127,9.783,acc
2927,1655961869283,0.177,-0.151,9.802,acc
2928,1655961869304,0.187,-0.141,9.802,acc
2929,1655961869325,0.187,-0.137,9.797,acc
2930,1655961869345,0.177,-0.151,9.802,acc
2931,1655961869364,0.187,-0.137,9.806,acc
2932,1655961869385,0.187,-0.137,9.802,acc
2933,1655961869401,0.172,-0.127,9.802,acc
2934,1655961869422,0.172,-0.137,9.792,acc
2935,1655961869441,0.163,-0.137,9.783,acc
2936,1655961869463,0.182,-0.137,9.783,acc
2937,1655961869484,0.182,-0.132,9.797,acc
2938,1655961869501,0.153,-0.151,9.783,acc
2939,1655961869523,0.168,-0.141,9.778,acc
2940,1655961869542,0.187,-0.137,9.802,acc
2941,1655961869562,0.177,-0.137,9.816,acc
2942,1655961869583,0.172,-0.146,9.787,acc
2943,1655961869603,0.172,-0.137,9.802,acc
2944,1655961869621,0.172,-0.127,9.797,acc
2945,1655961869639,0.182,-0.127,9.806,acc
2946,1655961869658,0.168,-0.122,9.806,acc
2947,1655961869680,0.163,-0.132,9.797,acc
2948,1655961869698,0.187,-0.146,9.792,acc
2949,1655961869720,0.173,-0.132,9.797,acc
2950,1655961869739,0.187,-0.132,9.797,acc
2951,1655961869761,0.192,-0.132,9.802,acc
2952,1655961869781,0.197,-0.141,9.797,acc
2953,1655961869800,0.173,-0.146,9.797,acc
2954,1655961869818,0.173,-0.132,9.811,acc
2955,1655961869837,0.178,-0.141,9.797,acc
2956,1655961869857,0.173,-0.151,9.774,acc
2957,1655961869878,0.173,-0.146,9.802,acc
2958,1655961869897,0.197,-0.122,9.816,acc
2959,1655961869918,0.187,-0.122,9.787,acc
2960,1655961869938,0.173,-0.137,9.792,acc
2961,1655961869960,0.178,-0.141,9.802,acc
2962,1655961869979,0.173,-0.146,9.802,acc
2963,1655961869998,0.187,-0.151,9.802,acc
2964,1655961870017,0.183,-0.151,9.806,acc
2965,1655961870037,0.178,-0.146,9.802,acc
2966,1655961870059,0.178,-0.137,9.816,acc
2967,1655961870079,0.178,-0.151,9.816,acc
2968,1655961870099,0.183,-0.132,9.783,acc
2969,1655961870117,0.187,-0.137,9.783,acc
2970,1655961870135,0.183,-0.137,9.792,acc
2971,1655961870156,0.173,-0.141,9.792,acc
2972,1655961870175,0.183,-0.156,9.816,acc
2973,1655961870195,0.173,-0.151,9.764,acc
2974,1655961870217,0.173,-0.141,9.792,acc
2975,1655961870235,0.168,-0.146,9.806,acc
2976,1655961870256,0.187,-0.151,9.821,acc
2977,1655961870275,0.192,-0.132,9.816,acc
2978,1655961870296,0.202,-0.141,9.811,acc
2979,1655961870316,0.187,-0.141,9.787,acc
2980,1655961870336,0.187,-0.141,9.816,acc
2981,1655961870354,0.183,-0.127,9.787,acc
2982,1655961870373,0.187,-0.137,9.787,acc
2983,1655961870393,0.183,-0.141,9.792,acc
2984,1655961870413,0.183,-0.141,9.792,acc
2985,1655961870434,0.178,-0.137,9.783,acc
2986,1655961870454,0.173,-0.117,9.797,acc
2987,1655961870473,0.168,-0.127,9.792,acc
2988,1655961870493,0.168,-0.146,9.806,acc
2989,1655961870513,0.178,-0.137,9.797,acc
2990,1655961870533,0.183,-0.127,9.792,acc
2991,1655961870554,0.183,-0.141,9.797,acc
2992,1655961870574,0.173,-0.132,9.811,acc
2993,1655961870592,0.173,-0.127,9.792,acc
2994,1655961870612,0.173,-0.132,9.787,acc
2995,1655961870631,0.183,-0.132,9.787,acc
2996,1655961870652,0.192,-0.151,9.811,acc
2997,1655961870670,0.192,-0.146,9.787,acc
2998,1655961870693,0.168,-0.141,9.806,acc
2999,1655961870715,0.168,-0.127,9.783,acc
3000,1655961870732,0.187,-0.137,9.792,acc
3001,1655961870753,0.173,-0.137,9.806,acc
3002,1655961870771,0.173,-0.141,9.792,acc
3003,1655961870793,0.187,-0.127,9.797,acc
3004,1655961870813,0.183,-0.127,9.792,acc
3005,1655961870833,0.163,-0.137,9.787,acc
3006,1655961870851,0.173,-0.127,9.783,acc
3007,1655961870868,0.173,-0.132,9.821,acc
3008,1655961870890,0.183,-0.141,9.802,acc
3009,1655961870909,0.183,-0.137,9.787,acc
3010,1655961870930,0.183,-0.141,9.792,acc
3011,1655961870950,0.183,-0.137,9.797,acc
3012,1655961870969,0.183,-0.141,9.797,acc
3013,1655961870991,0.202,-0.132,9.802,acc
